title,artist,songid,streams,region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Qué Más Pues?,"J Balvin, Maria Becerra",6D2TCm4nf5nxAcdGJ7w3QP,10965,sv,0.903,0.817,8.0,-3.972,1.0,0.095,0.0272,0.000311,0.242,0.732,102.014,217360.0,4.0
STAY (with Justin Bieber),The Kid LAROI,5PjdY0CKGZdEuoNab3yDmX,10209,sv,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,141806.0,4.0
París,Ingratax,4bF2y8rR7GUjrd5LNEvej3,10109,sv,0.57,0.455,1.0,-5.748,0.0,0.0996,0.441,0.000746,0.0654,0.399,167.933,151429.0,4.0
Life Goes On,Oliver Tree,0eu4C55hL6x29mmeAjytzC,9518,sv,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,161803.0,4.0
911 - Remix,"Sech, Jhay Cortez",27RSJHEA99Y0Vsow7nA37A,9185,sv,0.816,0.71,7.0,-3.728,1.0,0.0398,0.165,0.0,0.292,0.784,93.02,208631.0,4.0
Pareja Del Año,"Sebastian Yatra, Myke Towers",2rCbl9naJYhaxjLsfx88uM,9029,sv,0.715,0.622,4.0,-5.102,0.0,0.046,0.163,0.0,0.0948,0.808,80.015,195053.0,4.0
Ley Seca,"Jhay Cortez, Anuel AA",3JCaq3KDSROg3TXhdiDa9n,8994,sv,0.759,0.842,8.0,-3.758,1.0,0.096,0.101,0.0,0.134,0.584,105.059,263253.0,4.0
Cúrame,Rauw Alejandro,3PwRuzdphgedcWVUOVYJ7I,8906,sv,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,4.0
Entre Nosotros,"Tiago PZK, LIT killah",6w8yBI2vthyN9UnwO4UBWb,8777,sv,0.729,0.513,5.0,-6.345,0.0,0.0455,0.494,1.1e-06,0.137,0.789,170.064,192353.0,3.0
My Universe,"Coldplay, BTS",3FeVmId7tL5YN8B7R3imoM,8609,sv,0.588,0.701,9.0,-6.39,1.0,0.0402,0.00813,0.0,0.2,0.443,104.988,228000.0,4.0
Botella Tras Botella,"Gera MX, Christian Nodal",2MnLkFqY9Rpg9s3Zv6ZJdK,8436,sv,0.727,0.546,0.0,-4.572,1.0,0.0437,0.656,0.0,0.122,0.69,106.891,197333.0,4.0
512,"Mora, Jhay Cortez",5jzEwSyyymBlf1fa1o39T2,8226,sv,0.818,0.673,4.0,-7.542,0.0,0.148,0.348,0.0,0.172,0.695,87.961,193636.0,4.0
La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",4HYDUMY0xSpeBr0AMY9cUz,8136,sv,0.845,0.677,11.0,-4.798,0.0,0.136,0.269,0.000917,0.108,0.68,90.013,219048.0,4.0
Poblado - Remix,"J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander",2K1CQMoG2Dy5nmeOYnhoi8,7800,sv,0.813,0.81,3.0,-5.382,0.0,0.0809,0.112,1.59e-06,0.377,0.632,93.005,392867.0,4.0
LA CANCIÓN,"J Balvin, Bad Bunny",0fea68AdmYNygeTGI4RC18,7672,sv,0.754,0.646,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,4.0
2/Catorce,"Rauw Alejandro, Mr. Naisgai",0PwFN7vRvY80Hnkoew2x3f,7667,sv,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714.0,3.0
EL MAKINON,"KAROL G, Mariah Angeliq",2FSGUA0gFgGeQdprjtGM2M,7470,sv,0.635,0.706,5.0,-3.224,0.0,0.125,0.256,0.0,0.108,0.443,88.863,209160.0,4.0
Miénteme,"TINI, Maria Becerra",0cOa970mzTWAxKtltpkpLc,7419,sv,0.85,0.541,2.0,-4.522,1.0,0.0674,0.161,5.01e-06,0.286,0.916,92.003,165275.0,4.0
LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",2XIc1pqjXV3Cr2BQUGNBck,7411,sv,0.856,0.618,7.0,-4.892,1.0,0.286,0.0303,0.0,0.0866,0.391,81.993,203201.0,4.0
A Tu Merced,Bad Bunny,4r9jkMEnArtWGH2rL2FZl0,7402,sv,0.86,0.791,0.0,-4.784,1.0,0.0568,0.169,0.000106,0.106,0.887,92.023,175918.0,4.0
SEJODIOTO,KAROL G,704LUEih663hiE3CnyUrFW,7394,sv,0.822,0.736,1.0,-3.969,1.0,0.15,0.157,0.000781,0.0748,0.679,175.93,181107.0,4.0
Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch",4OwhwvKESFtuu06dTgct7i,7348,sv,0.75,0.522,9.0,-7.018,1.0,0.0293,0.282,0.0,0.0743,0.601,110.427,321556.0,4.0
Fiel,"Los Legendarios, Wisin, Jhay Cortez",7Bk0uXKk1uPT0XuQbpFzvs,7341,sv,0.849,0.701,6.0,-4.407,0.0,0.06,0.407,0.0,0.112,0.505,98.005,261667.0,4.0
Bandido,"Myke Towers, Juhn",1xK1Gg9SxG8fy2Ya373oqb,7333,sv,0.713,0.617,8.0,-4.637,1.0,0.0887,0.122,0.0,0.0962,0.682,168.021,232853.0,4.0
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,5Z9KJZvQzH6PFmb8SNkxuk,7276,sv,0.741,0.691,10.0,-7.395,0.0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353.0,4.0
Fiel - Remix,"Wisin, Jhay Cortez, Anuel AA, Los Legendarios, Myke Towers",43qcs9NpJhDxtG91zxFkj7,7073,sv,0.839,0.711,6.0,-4.733,0.0,0.0473,0.398,2.02e-06,0.118,0.573,97.99,349547.0,4.0
MONEY,LISA,7hU3IHwjX150XLoTVmjD0q,7040,sv,0.831,0.554,1.0,-9.998,0.0,0.218,0.161,6.12e-05,0.152,0.396,140.026,168228.0,4.0
Sexo Virtual,Rauw Alejandro,0giiXonRhODYy4J1iy4Lb3,6723,sv,0.704,0.739,8.0,-3.286,1.0,0.112,0.328,1.93e-05,0.0856,0.425,179.879,208292.0,4.0
120,Bad Bunny,3KJ3opyV29269SXkPrc19l,6692,sv,0.636,0.656,2.0,-5.542,0.0,0.0676,0.451,7.97e-06,0.287,0.439,171.918,151506.0,4.0
CÓMO SE SIENTE - Remix,"Jhay Cortez, Bad Bunny",2tFwfmceQa1Y6nRPhYbEtC,6570,sv,0.807,0.606,3.0,-8.871,0.0,0.088,0.0946,0.0,0.119,0.304,92.988,227520.0,4.0
No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny",4R8BJggjosTswLxtkw8V7P,6512,sv,0.806,0.786,10.0,-3.831,0.0,0.0741,0.145,0.0,0.0935,0.58,91.973,309120.0,4.0
TE MUDASTE,Bad Bunny,5RubKOuDoPn5Kj5TLVxSxY,6419,sv,0.811,0.637,10.0,-4.835,0.0,0.0591,0.234,0.000572,0.118,0.471,92.025,130014.0,4.0
Si Estuviésemos Juntos,Bad Bunny,35wvL50xvKpCHEJPxLOLPI,6352,sv,0.672,0.594,1.0,-6.813,0.0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,169248.0,4.0
In Da Getto,"J Balvin, Skrillex",1q0PYXTbDsirp2l74ng6pn,6134,sv,0.924,0.723,8.0,-3.142,1.0,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,130667.0,4.0
Sal y Perrea,Sech,5u7twkeask1VIyDeNTElSU,6094,sv,0.786,0.899,10.0,-0.515,1.0,0.127,0.192,0.000189,0.299,0.813,90.025,216510.0,4.0
love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay,4gvrJnKCKIPiacNsWVQwEU,6000,sv,0.579,0.596,8.0,-4.823,1.0,0.0561,0.436,0.0938,0.0549,0.443,119.9,188369.0,3.0
Hawái,Maluma,1yoMvmasuxZfqHEipJhRbp,5951,sv,0.783,0.727,6.0,-3.454,0.0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,199112.0,4.0
Vete,Bad Bunny,2n7ohqg1s68ToAHh4u9mcW,5673,sv,0.886,0.672,1.0,-4.394,1.0,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024.0,4.0
Woman,Doja Cat,6Uj1ctrBOjOas8xZXGqKk4,5553,sv,0.824,0.764,5.0,-4.175,0.0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627.0,4.0
La Santa,"Bad Bunny, Daddy Yankee",69vlMrzHwATKzupwNcUPyK,5496,sv,0.744,0.868,1.0,-4.524,1.0,0.047,0.0326,0.0,0.0822,0.586,93.037,206420.0,4.0
Callaita,"Bad Bunny, Tainy",2TH65lNHgvLxCKXM3apjxI,5419,sv,0.61,0.624,2.0,-4.773,1.0,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534.0,4.0
Una Locura,"Ozuna, J Balvin, Chencho Corleone",5y7DaS3jAc9eZzcSOoUIwU,5326,sv,0.714,0.761,5.0,-4.596,0.0,0.0427,0.139,0.00035,0.241,0.906,168.022,230693.0,4.0
Cold Heart - PNAU Remix,"Elton John, Dua Lipa",6zSpb8dQRaw0M1dK8PBwQz,5059,sv,0.796,0.798,1.0,-6.312,1.0,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,202735.0,4.0
Si Veo a Tu Mamá,Bad Bunny,41wtwzCZkXwpnakmwJ239F,5042,sv,0.9,0.603,2.0,-5.313,1.0,0.0646,0.402,4.81e-06,0.134,0.824,129.928,170972.0,4.0
Kiss Me More (feat. SZA),Doja Cat,3DarAbFujv6eYNliUTyqtz,5018,sv,0.764,0.705,8.0,-3.463,1.0,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667.0,4.0
Una Vez,"Bad Bunny, Mora",5J7teKIJGtqVypgYI6sqXj,4943,sv,0.55,0.598,11.0,-5.402,0.0,0.0831,0.132,2.58e-06,0.0955,0.543,83.836,232496.0,4.0
Beggin',Måneskin,3Wrjm47oTz2sjIgck11l5e,4859,sv,0.714,0.8,11.0,-4.808,0.0,0.0504,0.127,0.0,0.359,0.589,134.002,211560.0,4.0
Need To Know,Doja Cat,3Vi5XqYrmQgOYBajMWSvCi,4845,sv,0.664,0.609,1.0,-6.509,1.0,0.0707,0.304,0.0,0.0926,0.194,130.041,210560.0,4.0
PSL,Sech,6o4Gciys1ZIOQ2kDGnvKdm,4823,sv,0.816,0.582,5.0,-4.64,0.0,0.0579,0.176,2.74e-05,0.176,0.873,89.977,175903.0,4.0
Don't Be Shy,"Tiësto, KAROL G",0bI7K9Becu2dtXK1Q3cZNB,4804,sv,0.77,0.787,11.0,-3.748,0.0,0.0583,0.198,0.0,0.262,0.513,119.986,140500.0,4.0
Ella,Boza,66S2z95FN3nUAr9S1gUIsp,4790,sv,0.852,0.593,6.0,-5.892,1.0,0.0702,0.386,0.168,0.154,0.87,90.002,221407.0,4.0
Una Nota,"J Balvin, Sech",7iqOIHHEmu6Vhw25GgQ2eA,4774,sv,0.662,0.788,3.0,-4.55,0.0,0.205,0.0191,0.0,0.0559,0.711,179.876,170760.0,4.0
Reloj,"Rauw Alejandro, Anuel AA",4loQgPwJHocL3dFwLfjb1J,4717,sv,0.823,0.537,8.0,-2.627,1.0,0.211,0.176,3.75e-06,0.124,0.608,175.965,231595.0,4.0
Flow HP,"Don Omar, Residente",2wspc75R45gvwJCZOorAqv,4534,sv,0.77,0.837,7.0,-4.749,1.0,0.14,0.164,4.07e-06,0.0793,0.887,178.0,248274.0,4.0
Nostálgico,"Rvssian, Rauw Alejandro, Chris Brown",2BEcap3xJtmiPaHKyfQi4e,4521,sv,0.734,0.846,9.0,-3.425,0.0,0.0489,0.166,1.74e-06,0.235,0.604,98.026,209884.0,4.0
AM,"Nio Garcia, Flow La Movie",2dNhNlpZAtV4lwAFW45LIv,4481,sv,0.83,0.517,6.0,-6.416,0.0,0.333,0.399,8.95e-05,0.0916,0.616,171.959,182496.0,4.0
Jugaste y Sufrí,"Eslabon Armado, DannyLux",3NqBxTOMCJ3zW9CIP51td4,4470,sv,0.39,0.499,7.0,-7.778,1.0,0.0381,0.632,0.000497,0.115,0.34,200.156,275194.0,1.0
HACIENDO QUE ME AMAS,Bad Bunny,26QApq0cuO9brJigr0C0W4,4413,sv,0.584,0.411,10.0,-7.147,0.0,0.0838,0.869,4.47e-05,0.0955,0.412,169.934,217769.0,4.0
Toda Remix - Remix,"Alex Rose, Rauw Alejandro, Lenny Tavárez, Cazzu, Lyanno",47ZS1OjnJpJVfGN9yHXfMn,4338,sv,0.512,0.451,5.0,-7.222,0.0,0.131,0.161,0.0,0.0672,0.368,80.04,367680.0,4.0
UN DIA (ONE DAY),"J Balvin, Dua Lipa, Bad Bunny, Tainy",66x45Yh9x397PWpxMX0ZDT,4329,sv,0.58,0.695,6.0,-8.244,0.0,0.0671,0.00638,0.0,0.174,0.402,168.124,232147.0,4.0
Loco,"Justin Quiles, Chimbala, Zion & Lennox",6b2HYgqcK9mvktt4GxAu72,4230,sv,0.771,0.885,8.0,-3.66,1.0,0.0508,0.222,0.0,0.0918,0.826,128.031,231604.0,4.0
"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,30QR0ndUdiiMQMA9g1PGCm,4226,sv,0.792,0.511,2.0,-6.876,1.0,0.0409,0.124,9.04e-05,0.14,0.111,113.983,168490.0,4.0
Diles,"Bad Bunny, Ozuna, Farruko, Arcangel, Ñengo Flow, DJ Luian, Mambo Kingz",6C1RD7YQVvt3YQj0CmuTeu,4162,sv,0.813,0.56,2.0,-5.904,0.0,0.0618,0.108,0.0,0.268,0.287,118.033,286041.0,4.0
Fuentes de Ortiz,Ed Maverick,0akyEssGRVHstqCSWXusJL,4148,sv,0.83,0.159,1.0,-14.461,1.0,0.0383,0.946,2.02e-05,0.362,0.189,104.95,207400.0,4.0
CANCIÓN CON YANDEL,"Yandel, Bad Bunny",3pm4XtcsRIFFtH2UErk62R,4143,sv,0.75,0.741,9.0,-4.43,1.0,0.402,0.447,0.0,0.121,0.495,79.968,209180.0,4.0
Mónaco,"LAGOS, Danny Ocean",3HgvO4B5LLmdPOT2d8cSZd,4130,sv,0.699,0.654,11.0,-6.264,1.0,0.0383,0.054,7.08e-06,0.095,0.319,100.037,192313.0,4.0
Me Rehúso,Danny Ocean,6ifUES3keWjwXgae8pXI3o,4115,sv,0.744,0.804,1.0,-6.327,1.0,0.0677,0.0231,0.0,0.0494,0.426,104.823,205715.0,4.0
La Difícil,Bad Bunny,6NfrH0ANGmgBXyxgV2PeXt,4027,sv,0.685,0.848,8.0,-4.561,0.0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87,163084.0,4.0
200 COPAS,KAROL G,0aZnyTWJNgdzYoOiaW8HKG,3974,sv,0.515,0.704,9.0,-5.25,0.0,0.206,0.767,0.0,0.415,0.885,91.246,217213.0,3.0
MONTERO (Call Me By Your Name),Lil Nas X,1SC5rEoYDGUK4NfG82494W,3957,sv,0.593,0.503,8.0,-6.725,0.0,0.22,0.293,0.0,0.405,0.71,178.781,137704.0,4.0
Virgen,Adolescent's Orquesta,6srBp90EwADKAF7PorGiUC,3909,sv,0.662,0.776,8.0,-4.707,1.0,0.0457,0.715,0.000411,0.106,0.724,90.838,271766.0,4.0
Pa' Que Retozen,Tego Calderon,5YJ4BVvTFmVCxUyhKejHfR,3871,sv,0.815,0.856,1.0,-3.825,0.0,0.122,0.4,8.34e-05,0.244,0.872,91.995,151667.0,4.0
Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow",2DEZmgHKAvm41k4J3R2E9Y,3866,sv,0.607,0.829,2.0,-4.074,1.0,0.379,0.0103,0.0,0.107,0.685,96.172,295177.0,4.0
Linda,"Tokischa, ROSALÍA",1ahCrpeTt94LL7y1aXw0Y8,3861,sv,0.891,0.751,2.0,-3.15,1.0,0.124,0.0685,0.000598,0.19,0.711,115.046,144019.0,4.0
La Old Skul,Rauw Alejandro,6MEBxXI2n3FzPHrGRYFdL8,3841,sv,0.795,0.798,9.0,-2.357,0.0,0.08,0.532,1.02e-05,0.0869,0.397,104.912,214857.0,4.0
ALMAS GEMELAS,Myke Towers,2KcNrONbZ0hvBPjvrDO2tx,3800,sv,0.793,0.745,7.0,-4.579,1.0,0.0571,0.182,0.000189,0.293,0.716,94.979,235411.0,4.0
BOOKER T,Bad Bunny,26w9NTiE9NGjW1ZvIOd1So,3789,sv,0.883,0.6,7.0,-7.188,1.0,0.37,0.114,7.94e-06,0.0931,0.691,113.903,156430.0,4.0
Saturno,Pablo Alborán,2f0Ft2XdvNSMSY5TUlZgEz,3779,sv,0.278,0.572,7.0,-8.295,1.0,0.0407,0.392,0.0,0.063,0.311,95.351,253760.0,3.0
Chica Ideal,"Sebastian Yatra, Guaynaa",21N4Buj4xsyLb218lYle61,3773,sv,0.574,0.891,0.0,-3.665,0.0,0.157,0.0847,0.0,0.16,0.707,100.978,183240.0,4.0
Está Dañada,Ivan Cornejo,6G2xXQRSZlEzYsUEb3uvuR,3756,sv,0.405,0.565,1.0,-9.266,0.0,0.0372,0.38,0.0195,0.107,0.166,159.892,214149.0,3.0
Me Fije,"Alex Rose, Rauw Alejandro",6Et5KimMg3IXwD6lJPGmQw,3751,sv,0.76,0.674,7.0,-4.039,0.0,0.0636,0.396,3.54e-05,0.0977,0.735,172.024,202307.0,4.0
Aquí Abajo,Christian Nodal,16ONd70tvWAaLIc6hcLzaG,3716,sv,0.638,0.437,4.0,-3.857,1.0,0.0332,0.282,0.0,0.0894,0.618,147.88,143933.0,3.0
Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,3710,sv,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040.0,4.0
Ignorantes,"Bad Bunny, Sech",38RIEav39FGi86jppxO0du,3709,sv,0.85,0.536,1.0,-5.161,1.0,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,210607.0,4.0
Sal y Perrea - Remix,"Sech, Daddy Yankee, J Balvin",1mG8VynhqySA52bALfYrvO,3698,sv,0.819,0.955,7.0,-0.521,0.0,0.0908,0.161,2.08e-05,0.289,0.725,89.959,226500.0,4.0
Don't Start Now,Dua Lipa,3PfIrDoz19wz7qK7tYeu62,3676,sv,0.793,0.793,11.0,-4.521,0.0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290.0,4.0
Butter,BTS,2bgTY4UwhfBYhGT4HUYStN,3665,sv,0.759,0.459,8.0,-5.187,1.0,0.0948,0.00323,0.0,0.0906,0.695,109.997,164442.0,4.0
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,3651,sv,0.677,0.696,0.0,-6.181,1.0,0.119,0.321,0.0,0.42,0.464,90.03,198082.0,4.0
BICHOTA,KAROL G,1WvrDdouh6C51In1SdATbq,3634,sv,0.864,0.658,1.0,-4.105,0.0,0.154,0.204,0.000626,0.105,0.865,163.922,178693.0,4.0
Happier Than Ever,Billie Eilish,4RVwu0g32PAqgUiJoXsdF8,3620,sv,0.332,0.225,0.0,-8.697,1.0,0.0348,0.767,0.00349,0.128,0.297,81.055,298899.0,3.0
Pa' Olvidarme De Ella,"Piso 21, Christian Nodal",3lR4O0vtkhCAvVEUEWUL0S,3583,sv,0.728,0.542,0.0,-5.195,1.0,0.0514,0.259,0.0,0.136,0.637,90.016,227234.0,3.0
Debo Entender,"Santa Fe Klan, Neto Peña, Yoss Bones",55mzJ0LftLnef8sxAjrMkU,3542,sv,0.678,0.457,0.0,-6.854,1.0,0.177,0.741,0.0,0.113,0.563,72.156,238420.0,4.0
LALISA,LISA,7uQZVznj0uQOGC9KhV2Mg6,3528,sv,0.806,0.653,8.0,-6.283,1.0,0.0902,0.0282,0.000784,0.107,0.85,150.058,200690.0,4.0
A La Antigüita,Calibre 50,798ahLNEcoFER7Vywg1FMT,3481,sv,0.651,0.726,8.0,-4.144,1.0,0.0539,0.382,0.0,0.0535,0.963,179.99,156267.0,3.0
good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,3475,sv,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,178147.0,4.0
Levitating (feat. DaBaby),Dua Lipa,5nujrmhLynf4yMoMtj8AQF,3472,sv,0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064.0,4.0
Fulanito,"Becky G, El Alfa",59L8x0xy8njj75vzVCPMqg,3469,sv,0.93,0.837,7.0,-4.632,0.0,0.187,0.256,2.37e-06,0.239,0.821,111.898,158532.0,4.0
La Forma en Que Me Miras,"Super Yei, Jone Quest, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön",57Ba26w9eoXx8BBUNgRNLV,3458,sv,0.656,0.665,1.0,-1.387,1.0,0.189,0.149,8.33e-06,0.16,0.569,189.984,307435.0,4.0
traitor,Olivia Rodrigo,5CZ40GBx1sQ9agT82CLQCT,3453,sv,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,229227.0,4.0
Nena Maldición (feat. Lenny Tavárez),Paulo Londra,2aMVyJSuDFFL1sTjJnvk7X,3431,sv,0.762,0.631,6.0,-4.837,1.0,0.0544,0.178,0.0,0.146,0.379,118.969,228875.0,4.0
Es un Secreto,Plan B,0R7DSnSibvuE4PEHqUayqf,3402,sv,0.836,0.777,6.0,-5.376,0.0,0.0439,0.0951,1.68e-06,0.0561,0.504,94.977,190564.0,4.0
ANTES QUE SE ACABE,Bad Bunny,7kjEqI6eZ7YlFrGhxixnlN,3397,sv,0.693,0.549,2.0,-6.098,1.0,0.0577,0.505,4.73e-05,0.324,0.473,139.988,221187.0,4.0
Hasta Abajo,"Kevin Roldan, Bryant Myers, Lyanno",4PEfJZpVjdclfzZ9XO8uDw,3382,sv,0.714,0.671,5.0,-5.119,1.0,0.362,0.289,0.0,0.325,0.641,169.732,229827.0,4.0
Ram Pam Pam,"Natti Natasha, Becky G",730gfBUwEpyruhbSvDuytR,3370,sv,0.909,0.785,5.0,-3.648,0.0,0.0637,0.248,3.55e-06,0.228,0.903,96.984,200707.0,4.0
Hecha Pa' Mi,Boza,3VvA1wSxukMLsvXoXtlwWx,3362,sv,0.725,0.756,4.0,-5.013,1.0,0.0572,0.362,0.000685,0.103,0.828,100.07,186133.0,4.0
Otra Noche en Miami,Bad Bunny,4vCAzANUWDE24URV6wQ4ra,3354,sv,0.514,0.646,1.0,-8.833,1.0,0.275,0.197,2.3e-05,0.0958,0.297,88.661,233128.0,4.0
Dile,Don Omar,69Ej1xrGjOcHvIMtMKxK0G,3328,sv,0.817,0.714,4.0,-7.501,0.0,0.141,0.184,0.000132,0.042,0.714,94.001,204600.0,4.0
telepatía,Kali Uchis,6tDDoYIxWvMLTdKpjFkc1B,3323,sv,0.653,0.524,11.0,-9.016,0.0,0.0502,0.112,0.0,0.203,0.553,83.97,160191.0,4.0
drivers license,Olivia Rodrigo,5wANPM4fQCJwkGd4rN57mH,3306,sv,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013.0,4.0
La Sinvergüenza,"Christian Nodal, Banda MS de Sergio Lizárraga",1xO7tp4J5Wj0NeKrzIpd1V,3290,sv,0.704,0.482,9.0,-5.352,1.0,0.0349,0.211,0.0,0.3,0.604,102.01,198529.0,4.0
Adicto (with Anuel AA & Ozuna),Tainy,3jbT1Y5MoPwEIpZndDDwVq,3279,sv,0.734,0.836,10.0,-4.803,0.0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741.0,4.0
Vámonos a Marte,Kevin Kaarl,2TzkIzgzIHhewMxyh1u4hh,3273,sv,0.675,0.16,0.0,-11.667,1.0,0.0586,0.985,0.00688,0.164,0.247,69.754,179094.0,4.0
La Botella,"Justin Quiles, Maluma",6GPBXtnSepHovJi1uD1Ggj,3256,sv,0.79,0.766,6.0,-3.497,0.0,0.111,0.324,0.0,0.0832,0.825,82.026,226010.0,4.0
Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",5stPVcRqb4qixbafP9e8lt,3242,sv,0.654,0.672,0.0,-5.98,0.0,0.311,0.471,0.0,0.0781,0.343,181.857,249520.0,4.0
Lamento Boliviano,Los Enanitos Verdes,6Pur3hWy6Nzc27ilmsp5HA,3234,sv,0.714,0.735,4.0,-7.125,0.0,0.0306,0.176,0.000622,0.115,0.68,123.57,222227.0,4.0
La Nota,"Manuel Turizo, Rauw Alejandro, Myke Towers",5VzNsUnLmYcRfRfxpQsusa,3131,sv,0.736,0.632,11.0,-4.939,0.0,0.0648,0.18,0.0,0.349,0.503,92.03,216107.0,4.0
Tal Vez,Paulo Londra,5jW3rF4URMdK7tO2xjS5EI,3100,sv,0.855,0.649,8.0,-2.443,1.0,0.151,0.25,0.0,0.0801,0.741,161.986,263899.0,4.0
"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Jay Wheeler, Myke Towers, Rauw Alejandro",7LE1K0lZyRFZjSlrnm7lfD,3097,sv,0.841,0.674,2.0,-5.35,1.0,0.0962,0.104,0.0,0.131,0.761,90.007,382555.0,4.0
Aloha,"Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",5RAIMjdrCEjpjaR5tBATXU,3096,sv,0.807,0.712,1.0,-5.757,1.0,0.1,0.532,2.37e-05,0.163,0.792,100.004,241659.0,4.0
Baila Conmigo (with Rauw Alejandro),Selena Gomez,079Ey5uxL04AKPQgVQwx5h,3073,sv,0.823,0.544,5.0,-7.132,1.0,0.0715,0.0215,0.00315,0.0966,0.664,149.903,186088.0,4.0
Ella Y Yo - Featuring Don Omar,Aventura,6G4U9avyBNEfP0fAIduev3,3071,sv,0.732,0.708,9.0,-7.905,0.0,0.262,0.534,0.0,0.237,0.717,175.924,267787.0,4.0
Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",35UUpTmrcFXNIVIN26ujXl,3071,sv,0.793,0.771,5.0,-3.417,1.0,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,247308.0,4.0
Te Ire A Buscar,"Santa Fe Klan, Nanpa Básico",3elpkpwYlmUbuvmVps08lJ,3058,sv,0.684,0.58,4.0,-7.682,0.0,0.133,0.672,0.0,0.135,0.233,89.954,218045.0,4.0
La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",6bvfJf4KjonPMuPfGfy3S2,3034,sv,0.814,0.714,4.0,-4.65,0.0,0.207,0.297,4.89e-06,0.091,0.789,176.013,345241.0,4.0
Alguien Más,Andy Rivera,5mROvpdGeu1vSbZhZoay5O,3026,sv,0.77,0.656,9.0,-4.156,1.0,0.166,0.039,0.0,0.272,0.901,80.079,177370.0,4.0
KESI - Remix,"Camilo, Shawn Mendes",0IqCoZ168iRc9LqfrYgpZy,3016,sv,0.871,0.815,4.0,-4.439,1.0,0.0477,0.127,6.18e-06,0.094,0.823,122.959,176575.0,4.0
Watermelon Sugar,Harry Styles,6UelLqGlWMcVH1E5c4H7lY,2983,sv,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0
love nwantiti (ah ah ah),CKay,2Xr1dTzJee307rmrkt8c0g,2983,sv,0.727,0.739,8.0,-3.805,1.0,0.0411,0.365,0.00137,0.161,0.533,93.005,145800.0,4.0
Yo Perreo Sola,Bad Bunny,0SqqAgdovOE24BzxIClpjw,2947,sv,0.86,0.758,11.0,-5.16,1.0,0.0695,0.021,6.54e-05,0.344,0.453,97.014,172127.0,4.0
